rowid,answers,created_at,district,endDate,grade,headToHead,id,partisan,pollster,population,sampleSize,seat_name,startDate,state,subgroup,tracking,type,url
7176,"[{'choice': 'Golden', 'pct': '46.7', 'party': 'Dem'}, {'choice': 'Poliquin', 'pct': '45.6', 'party': 'Rep'}]",10/31/18,2,10/29/18,B+,FALSE,91113,,Emerson College,lv,441,District 2,10/27/18,Maine,All polls,FALSE,house,https://www.emerson.edu/news-events/emerson-college-today/emerson-polls-ct-me-nh-two-house-races-play-potential-gubernatorial-upset
7177,"[{'choice': 'Pappas', 'pct': '47.8', 'party': 'Dem'}, {'choice': 'Edwards', 'pct': '46.1', 'party': 'Rep'}, {'choice': 'Belforti', 'pct': '1.5', 'party': 'Lib'}]",10/31/18,1,10/29/18,B+,FALSE,91114,,Emerson College,lv,570,District 1,10/27/18,New Hampshire,All polls,FALSE,house,https://www.emerson.edu/news-events/emerson-college-today/emerson-polls-ct-me-nh-two-house-races-play-potential-gubernatorial-upset
7178,"[{'choice': 'Kuster', 'pct': '52.4', 'party': 'Dem'}, {'choice': 'Negron', 'pct': '39.7', 'party': 'Rep'}, {'choice': ""O'Donnell"", 'pct': '1.3', 'party': 'Lib'}]",10/31/18,2,10/29/18,B+,FALSE,91115,,Emerson College,lv,569,District 2,10/27/18,New Hampshire,All polls,FALSE,house,https://www.emerson.edu/news-events/emerson-college-today/emerson-polls-ct-me-nh-two-house-races-play-potential-gubernatorial-upset
7179,"[{'choice': 'Malinowski', 'pct': '47.0', 'party': 'Dem'}, {'choice': 'Lance', 'pct': '44.0', 'party': 'Rep'}]",10/31/18,7,10/29/18,A+,FALSE,91116,,Monmouth University,lv,356,District 7,10/25/18,New Jersey,All polls,FALSE,house,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NJ_103118/
7180,"[{'choice': 'Malinowski', 'pct': '48.0', 'party': 'Dem'}, {'choice': 'Lance', 'pct': '43.0', 'party': 'Rep'}]",10/31/18,7,10/29/18,A+,FALSE,91117,,Monmouth University,lv,356,District 7,10/25/18,New Jersey,All polls,FALSE,house,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NJ_103118/
7181,"[{'choice': 'Malinowski', 'pct': '46.0', 'party': 'Dem'}, {'choice': 'Lance', 'pct': '46.0', 'party': 'Rep'}]",10/31/18,7,10/29/18,A+,FALSE,91118,,Monmouth University,lv,356,District 7,10/25/18,New Jersey,All polls,FALSE,house,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NJ_103118/
7182,"[{'choice': 'Gonzalez', 'pct': '25.0', 'party': 'Dem'}, {'choice': 'Baker', 'pct': '64.0', 'party': 'Rep'}]",10/31/18,,10/27/18,A-,FALSE,91119,,Western New England University,rv,485,,10/10/18,Massachusetts,All polls,FALSE,governor,https://www1.wne.edu/polling-institute/doc/2018-oct-10-27/ma1018-tables.pdf
7183,"[{'choice': 'Warren', 'pct': '54.0', 'party': 'Dem'}, {'choice': 'Diehl', 'pct': '27.0', 'party': 'Rep'}, {'choice': 'Ayyadurai', 'pct': '6.0', 'party': 'Ind'}]",10/31/18,,10/27/18,A-,FALSE,91120,,Western New England University,rv,485,Class I,10/10/18,Massachusetts,All polls,FALSE,senate,https://www1.wne.edu/polling-institute/doc/2018-oct-10-27/ma1018-tables.pdf
7185,"[{'choice': 'Garcia', 'pct': '45.0', 'party': 'Dem'}, {'choice': 'Ducey', 'pct': '52.0', 'party': 'Rep'}]",10/31/18,,10/29/18,A-,FALSE,91122,,CNN/SSRS,lv,702,,10/24/18,Arizona,All polls,FALSE,governor,http://cdn.cnn.com/cnn/2018/images/10/31/rel2_az.pdf
7187,"[{'choice': 'Sisolak', 'pct': '46.0', 'party': 'Dem'}, {'choice': 'Laxalt', 'pct': '45.0', 'party': 'Rep'}, {'choice': 'Lord', 'pct': '2.0', 'party': 'Lib'}]",10/31/18,,10/29/18,A-,FALSE,91124,,CNN/SSRS,lv,622,,10/24/18,Nevada,All polls,FALSE,governor,http://cdn.cnn.com/cnn/2018/images/10/31/rel2_nv.pdf
7189,"[{'choice': 'Sinema', 'pct': '51.0', 'party': 'Dem'}, {'choice': 'McSally', 'pct': '47.0', 'party': 'Rep'}]",10/31/18,,10/29/18,A-,FALSE,91126,,CNN/SSRS,lv,702,Class I,10/24/18,Arizona,All polls,FALSE,senate,http://cdn.cnn.com/cnn/2018/images/10/31/rel2_az.pdf
7191,"[{'choice': 'Rosen', 'pct': '48.0', 'party': 'Dem'}, {'choice': 'Heller', 'pct': '45.0', 'party': 'Rep'}, {'choice': 'Hagan', 'pct': '2.0', 'party': 'Lib'}]",10/31/18,,10/29/18,A-,FALSE,91128,,CNN/SSRS,lv,622,Class I,10/24/18,Nevada,All polls,FALSE,senate,http://cdn.cnn.com/cnn/2018/images/10/31/rel2_nv.pdf
7193,"[{'choice': 'Evers', 'pct': '47.0', 'party': 'Dem'}, {'choice': 'Walker', 'pct': '47.0', 'party': 'Rep'}, {'choice': 'Anderson', 'pct': '3.0', 'party': 'Lib'}]",10/31/18,,10/28/18,A,FALSE,91130,,Marquette Law School,lv,1154,,10/24/18,Wisconsin,All polls,FALSE,governor,https://law.marquette.edu/poll/2018/10/31/mlsp50release/
7194,"[{'choice': 'Begich', 'pct': '42.3', 'party': 'Dem'}, {'choice': 'Dunleavy', 'pct': '42.5', 'party': 'Rep'}, {'choice': 'Walker', 'pct': '7.7', 'party': 'Ind'}, {'choice': 'Toien', 'pct': '3.3', 'party': 'Lib'}]",10/31/18,,10/29/18,,FALSE,91131,,Alaska Survey Research,lv,500,,10/26/18,Alaska,All polls,FALSE,governor,https://drive.google.com/file/d/1N613L3f2dje4pXkE28LOBx7ouJHZHJeC/view
7195,"[{'choice': 'Baldwin', 'pct': '54.0', 'party': 'Dem'}, {'choice': 'Vukmir', 'pct': '43.0', 'party': 'Rep'}]",10/31/18,,10/28/18,A,FALSE,91132,,Marquette Law School,lv,1154,Class I,10/24/18,Wisconsin,All polls,FALSE,senate,https://law.marquette.edu/poll/2018/10/31/mlsp50release/
7197,"[{'choice': 'Dean', 'pct': '36.1', 'party': 'Dem'}, {'choice': 'Lee', 'pct': '58.5', 'party': 'Rep'}]",10/31/18,,10/27/18,B,FALSE,91134,,Cygnal,lv,497,,10/26/18,Tennessee,All polls,FALSE,governor,http://www.cygn.al/wp-content/uploads/2018/10/42501-Cygnal-TN-Toplines.pdf
7200,"[{'choice': 'Bredesen', 'pct': '44.7', 'party': 'Dem'}, {'choice': 'Blackburn', 'pct': '50.5', 'party': 'Rep'}]",10/31/18,,10/27/18,B,FALSE,91137,,Cygnal,lv,497,Class I,10/26/18,Tennessee,All polls,FALSE,senate,http://www.cygn.al/wp-content/uploads/2018/10/42501-Cygnal-TN-Toplines.pdf
7202,"[{'choice': 'Warren', 'pct': '54.0', 'party': 'Dem'}, {'choice': 'Diehl', 'pct': '32.0', 'party': 'Rep'}, {'choice': 'Ayyadurai', 'pct': '6.0', 'party': 'Ind'}]",10/31/18,,10/28/18,A-,FALSE,91139,,MassINC Polling Group,lv,502,Class I,10/25/18,Massachusetts,All polls,FALSE,senate,https://d279m997dpfwgl.cloudfront.net/wp/2018/10/1030_senate-poll-topline.pdf
7203,"[{'choice': 'Ottaway', 'pct': '36.0', 'party': 'Dem'}, {'choice': 'Joyce', 'pct': '57.0', 'party': 'Rep'}]",10/31/18,13,10/26/18,C+,FALSE,91140,,Susquehanna Polling & Research Inc.,lv,303,District 13,10/25/18,Pennsylvania,All polls,FALSE,house,https://media.abc27.com/nxs-whtmtv-media-us-east-1/document_dev/2018/10/31/Toplines-PACD13-ABC27-SPR_1541011985639_60814753_ver1.0.pdf
7204,"[{'choice': 'Cartwright', 'pct': '57.0', 'party': 'Dem'}, {'choice': 'Chrin', 'pct': '40.0', 'party': 'Rep'}]",10/31/18,8,10/29/18,C+,FALSE,91141,,Susquehanna Polling & Research Inc.,lv,446,District 8,10/28/18,Pennsylvania,All polls,FALSE,house,https://media.abc27.com/nxs-whtmtv-media-us-east-1/document_dev/2018/10/31/Toplines-PACD8-ABC27-SPR_1541013289399_60816051_ver1.0.pdf
7205,"[{'choice': 'DiNicola', 'pct': '51.0', 'party': 'Dem'}, {'choice': 'Kelly', 'pct': '47.0', 'party': 'Rep'}]",10/31/18,16,10/30/18,C+,FALSE,91142,,Susquehanna Polling & Research Inc.,lv,405,District 16,10/29/18,Pennsylvania,All polls,FALSE,house,https://media.abc27.com/nxs-whtmtv-media-us-east-1/document_dev/2018/10/31/Toplines-PACD16-ABC27-SPR_1541014025013_60816092_ver1.0.pdf
7206,"[{'choice': 'Gillum', 'pct': '46.7', 'party': 'Dem'}, {'choice': 'DeSantis', 'pct': '47.3', 'party': 'Rep'}]",10/31/18,,10/29/18,B,FALSE,91143,,Cygnal,lv,495,,10/27/18,Florida,All polls,FALSE,governor,http://www.cygn.al/wp-content/uploads/2018/10/42503-Cygnal-FL-Toplines-3.pdf
7207,"[{'choice': 'Nelson', 'pct': '50.1', 'party': 'Dem'}, {'choice': 'Scott', 'pct': '48.3', 'party': 'Rep'}]",10/31/18,,10/29/18,B,FALSE,91144,,Cygnal,lv,495,Class I,10/27/18,Florida,All polls,FALSE,senate,http://www.cygn.al/wp-content/uploads/2018/10/42503-Cygnal-FL-Toplines-3.pdf
7208,"[{'choice': 'Newsom', 'pct': '55.0', 'party': 'Dem'}, {'choice': 'Cox', 'pct': '41.6', 'party': 'Rep'}]",10/31/18,,10/27/18,C-,FALSE,91145,,Thomas Part­ners Strategies/Øptimus,lv,1068,,10/25/18,California,All polls,FALSE,governor,https://us19.campaign-archive.com/?u=fd19d69505045f7e019bb4a7a&id=64b6c033aa
7210,"[{'choice': 'Donnelly', 'pct': '48.0', 'party': 'Dem'}, {'choice': 'Braun', 'pct': '46.0', 'party': 'Rep'}]",10/31/18,,10/28/18,A,FALSE,91147,,Marist College,lv,496,Class I,10/24/18,Indiana,All polls,FALSE,senate,http://maristpoll.marist.edu/wp-content/uploads/2018/10/NBC-News_Marist-Poll_IN-NOS-and-Tables_Adults-and-Registered-Voters-and-Likely-Voters_1810291546.pdf
7211,"[{'choice': 'Donnelly', 'pct': '45.0', 'party': 'Dem'}, {'choice': 'Braun', 'pct': '42.0', 'party': 'Rep'}, {'choice': 'Brenton', 'pct': '7.0', 'party': 'Lib'}]",10/31/18,,10/28/18,A,FALSE,91148,,Marist College,lv,496,Class I,10/24/18,Indiana,All polls,FALSE,senate,http://maristpoll.marist.edu/wp-content/uploads/2018/10/NBC-News_Marist-Poll_IN-NOS-and-Tables_Adults-and-Registered-Voters-and-Likely-Voters_1810291546.pdf
7213,"[{'choice': 'Brown', 'pct': '45.0', 'party': 'Dem'}, {'choice': 'Buehler', 'pct': '42.0', 'party': 'Rep'}, {'choice': 'Starnes', 'pct': '4.0', 'party': 'Ind'}, {'choice': 'Chen', 'pct': '1.0', 'party': 'Lib'}, {'choice': 'Auer', 'pct': '1.0', 'party': 'Con'}]",10/31/18,,10/30/18,B-,FALSE,91150,,Hoffman Research Group,lv,694,,10/29/18,Oregon,All polls,FALSE,governor,https://hoffmanresearchgroup.com/wp-content/uploads/2018/10/PRESS-RELEASE-OR-Gov-Poll-10-30-18.pdf
7216,"[{'choice': 'Garcia', 'pct': '37.0', 'party': 'Dem'}, {'choice': 'Ducey', 'pct': '55.0', 'party': 'Rep'}]",10/31/18,,10/29/18,A,FALSE,91153,,Fox News,lv,643,,10/27/18,Arizona,All polls,FALSE,governor,https://www.foxnews.com/politics/fox-news-arizona-senate-poll-10-31-2018
7218,"[{'choice': 'Dean', 'pct': '37.0', 'party': 'Dem'}, {'choice': 'Lee', 'pct': '54.0', 'party': 'Rep'}]",10/31/18,,10/30/18,A,FALSE,91155,,Fox News,lv,718,,10/27/18,Tennessee,All polls,FALSE,governor,https://www.foxnews.com/politics/fox-news-tennessee-senate-poll-10-31-2018
7220,"[{'choice': 'Sinema', 'pct': '46.0', 'party': 'Dem'}, {'choice': 'McSally', 'pct': '46.0', 'party': 'Rep'}]",10/31/18,,10/29/18,A,FALSE,91157,,Fox News,lv,643,Class I,10/27/18,Arizona,All polls,FALSE,senate,https://www.foxnews.com/politics/fox-news-arizona-senate-poll-10-31-2018
7222,"[{'choice': 'Bredesen', 'pct': '41.0', 'party': 'Dem'}, {'choice': 'Blackburn', 'pct': '50.0', 'party': 'Rep'}]",10/31/18,,10/30/18,A,FALSE,91159,,Fox News,lv,718,Class I,10/27/18,Tennessee,All polls,FALSE,senate,https://www.foxnews.com/politics/fox-news-tennessee-senate-poll-10-31-2018
7224,"[{'choice': 'Heitkamp', 'pct': '42.0', 'party': 'Dem'}, {'choice': 'Cramer', 'pct': '51.0', 'party': 'Rep'}]",10/31/18,,10/30/18,A,FALSE,91161,,Fox News,lv,789,Class I,10/27/18,North Dakota,All polls,FALSE,senate,https://www.foxnews.com/politics/fox-news-north-dakota-senate-poll-10-31-2018
7226,"[{'choice': 'Donnelly', 'pct': '45.0', 'party': 'Dem'}, {'choice': 'Braun', 'pct': '38.0', 'party': 'Rep'}, {'choice': 'Brenton', 'pct': '5.0', 'party': 'Lib'}]",10/31/18,,10/30/18,A,FALSE,91163,,Fox News,lv,722,Class I,10/27/18,Indiana,All polls,FALSE,senate,https://www.foxnews.com/politics/fox-news-indiana-senate-poll-10-31-2018
7228,"[{'choice': 'McCaskill', 'pct': '45.0', 'party': 'Dem'}, {'choice': 'Hawley', 'pct': '45.0', 'party': 'Rep'}]",10/31/18,,10/30/18,A,FALSE,91165,,Fox News,lv,741,Class I,10/27/18,Missouri,All polls,FALSE,senate,https://www.foxnews.com/politics/fox-news-missouri-senate-poll-10-31-2018
7230,"[{'choice': 'McCaskill', 'pct': '43.0', 'party': 'Dem'}, {'choice': 'Hawley', 'pct': '43.0', 'party': 'Rep'}, {'choice': 'Crain', 'pct': '1.0', 'party': 'Gre'}, {'choice': 'Campbell', 'pct': '0.0', 'party': 'Lib'}, {'choice': ""O'Dear"", 'pct': '3.0', 'party': 'Ind'}]",10/31/18,,10/30/18,A,FALSE,91167,,Fox News,lv,741,Class I,10/27/18,Missouri,All polls,FALSE,senate,https://www.foxnews.com/politics/fox-news-missouri-senate-poll-10-31-2018
7232,"[{'choice': 'Schneider', 'pct': '33.0', 'party': 'Dem'}, {'choice': 'Armstrong', 'pct': '55.0', 'party': 'Rep'}]",10/31/18,1,10/30/18,A,FALSE,91169,,Fox News,lv,789,District 1,10/27/18,North Dakota,All polls,FALSE,house,https://www.foxnews.com/politics/fox-news-north-dakota-senate-poll-10-31-2018
7234,"[{'choice': 'Stabenow', 'pct': '54.0', 'party': 'Dem'}, {'choice': 'James', 'pct': '41.0', 'party': 'Rep'}]",10/31/18,,10/30/18,C+,FALSE,91171,,Gravis Marketing,lv,764,Class I,10/29/18,Michigan,All polls,FALSE,senate,https://www.realclearpolitics.com/docs/Michigan_Statewide_October_30_2018_v2.pdf
7235,"[{'choice': 'Delgado', 'pct': '44.0', 'party': 'Dem'}, {'choice': 'Faso', 'pct': '44.0', 'party': 'Rep'}, {'choice': 'Greenfield', 'pct': '3.0', 'party': 'Gre'}, {'choice': 'Neal', 'pct': '3.0', 'party': 'Ind'}]",10/31/18,19,10/29/18,A,FALSE,91172,,SurveyUSA,lv,609,District 19,10/26/18,New York,All polls,FALSE,house,http://www.surveyusa.com/client/PollReport.aspx?g=4c5e3ac5-3c88-4894-9275-88032787c1b0
7236,"[{'choice': 'Spanberger', 'pct': '43.98', 'party': 'Dem'}, {'choice': 'Brat', 'pct': '45.79', 'party': 'Rep'}]",10/31/18,7,11/4/18,,FALSE,91179,,Siena College/New York Times,lv,500,District 7,10/30/18,Virginia,All polls,FALSE,house,https://www.nytimes.com/interactive/2018/upshot/elections-poll-va07-3.html
7238,"[{'choice': 'Horn', 'pct': '37.1', 'party': 'Dem'}, {'choice': 'Russell', 'pct': '48.6', 'party': 'Rep'}]",10/31/18,5,10/29/18,B-,FALSE,91181,,SoonerPoll.com,lv,440,District 5,10/29/18,Oklahoma,All polls,FALSE,house,http://www.news9.com/story/39394781/exclusive-news-9-poll-shows-congressman-steve-russell-has-strong-lead
7239,"[{'choice': 'Sinema', 'pct': '45.0', 'party': 'Dem'}, {'choice': 'McSally', 'pct': '52.0', 'party': 'Rep'}, {'choice': 'Green', 'pct': '1.0', 'party': 'Gre'}]",10/31/18,,10/23/18,C+,FALSE,91182,,OH Predictive Insights,lv,600,Class I,10/22/18,Arizona,All polls,FALSE,senate,https://ohpredictiveinsights.cmail20.com/t/ViewEmail/i/D0C41D836413B9DA2540EF23F30FEDED
7242,"[{'choice': 'Morelle', 'pct': '48.64', 'party': 'Dem'}, {'choice': 'Maxwell', 'pct': '39.5', 'party': 'Rep'}]",10/31/18,25,10/30/18,B-,FALSE,91185,,Dixie Strategies,lv,843,District 25,10/29/18,New York,All polls,FALSE,house,https://www.whec.com/news/news10nbcs-exclusive-poll-reveals-comfortable-lead-for-morelle/5129992/
7243,"[{'choice': 'Gonzalez', 'pct': '25.0', 'party': 'Dem'}, {'choice': 'Baker', 'pct': '68.0', 'party': 'Rep'}]",11/1/18,,10/28/18,A-,FALSE,91186,,MassINC Polling Group,lv,502,,10/25/18,Massachusetts,All polls,FALSE,governor,https://d279m997dpfwgl.cloudfront.net/wp/2018/10/Topline-2018-10-WBUR-General-2.pdf
7245,"[{'choice': 'Wolf', 'pct': '59.0', 'party': 'Dem'}, {'choice': 'Wagner', 'pct': '33.0', 'party': 'Rep'}]",11/1/18,,10/28/18,B-,FALSE,91188,,Franklin & Marshall College,lv,214,,10/22/18,Pennsylvania,All polls,FALSE,governor,https://www.fandm.edu/uploads/files/499165642819184003-f-m-poll-release-october-2018-draft-1.pdf
7247,"[{'choice': 'Casey', 'pct': '50.0', 'party': 'Dem'}, {'choice': 'Barletta', 'pct': '35.0', 'party': 'Rep'}]",11/1/18,,10/28/18,B-,FALSE,91190,,Franklin & Marshall College,lv,214,Class I,10/22/18,Pennsylvania,All polls,FALSE,senate,https://www.fandm.edu/uploads/files/499165642819184003-f-m-poll-release-october-2018-draft-1.pdf
7248,"[{'choice': 'Manchin', 'pct': '45.0', 'party': 'Dem'}, {'choice': 'Morrisey', 'pct': '40.0', 'party': 'Rep'}, {'choice': 'Hollen', 'pct': '11.0', 'party': 'Lib'}]",11/1/18,,10/30/18,C+,FALSE,91191,,Research America Inc.,lv,400,Class I,10/19/18,West Virginia,All polls,FALSE,senate,http://wvmetronews.com/2018/11/01/gap-has-narrowed-between-manchin-morrisey-west-virginia-poll/
7249,"[{'choice': 'Polis', 'pct': '45.0', 'party': 'Dem'}, {'choice': 'Stapleton', 'pct': '40.0', 'party': 'Rep'}, {'choice': 'Helker', 'pct': '3.0', 'party': 'Lib'}, {'choice': 'Hammons', 'pct': '1.0', 'party': 'Ind'}]",11/1/18,,10/30/18,C+,FALSE,91192,,Magellan Strategies,lv,500,,10/29/18,Colorado,All polls,FALSE,governor,http://magellanstrategies.com/wp-content/uploads/2018/10/Colorado-2018-General-Election-Survey-Summary-103118.pdf
7250,"[{'choice': 'Nelson', 'pct': '49.3', 'party': 'Dem'}, {'choice': 'Scott', 'pct': '47.4', 'party': 'Rep'}]",11/1/18,,10/31/18,B-,FALSE,91193,,St. Pete Polls,lv,2470,Class I,10/30/18,Florida,All polls,FALSE,senate,http://stpetepolls.org/files/StPetePolls_2018_State_GEN_SenAmend_October31_Q7FH.pdf
7251,"[{'choice': 'Valdez', 'pct': '42.8', 'party': 'Dem'}, {'choice': 'Abbott', 'pct': '51.1', 'party': 'Rep'}, {'choice': 'Tippetts', 'pct': '2.2', 'party': 'Lib'}]",11/1/18,,10/30/18,B+,FALSE,91194,,Emerson College,lv,781,,10/28/18,Texas,All polls,FALSE,governor,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-west-virginia-senate-race-tightens-texas-senate-race-remains-close-republicans-look-hold-three-house-seats-wv
7252,"[{'choice': 'Dean', 'pct': '40.8', 'party': 'Dem'}, {'choice': 'Lee', 'pct': '54.2', 'party': 'Rep'}]",11/1/18,,10/30/18,B+,FALSE,91195,,Emerson College,lv,632,,10/28/18,Tennessee,All polls,FALSE,governor,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-west-virginia-senate-race-tightens-texas-senate-race-remains-close-republicans-look-hold-three-house-seats-wv
7253,"[{'choice': ""O'Rourke"", 'pct': '47.2', 'party': 'Dem'}, {'choice': 'Cruz', 'pct': '50.3', 'party': 'Rep'}, {'choice': 'Dikeman', 'pct': '1.0', 'party': 'Lib'}]",11/1/18,,10/30/18,B+,FALSE,91196,,Emerson College,lv,781,Class I,10/28/18,Texas,All polls,FALSE,senate,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-west-virginia-senate-race-tightens-texas-senate-race-remains-close-republicans-look-hold-three-house-seats-wv
7254,"[{'choice': 'Manchin', 'pct': '47.3', 'party': 'Dem'}, {'choice': 'Morrisey', 'pct': '41.5', 'party': 'Rep'}, {'choice': 'Hollen', 'pct': '2.9', 'party': 'Lib'}]",11/1/18,,10/31/18,B+,FALSE,91197,,Emerson College,lv,1013,Class I,10/28/18,West Virginia,All polls,FALSE,senate,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-west-virginia-senate-race-tightens-texas-senate-race-remains-close-republicans-look-hold-three-house-seats-wv
7255,"[{'choice': 'Bredesen', 'pct': '43.6', 'party': 'Dem'}, {'choice': 'Blackburn', 'pct': '52.0', 'party': 'Rep'}]",11/1/18,,10/30/18,B+,FALSE,91198,,Emerson College,lv,632,Class I,10/28/18,Tennessee,All polls,FALSE,senate,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-west-virginia-senate-race-tightens-texas-senate-race-remains-close-republicans-look-hold-three-house-seats-wv
7256,"[{'choice': 'Fershee', 'pct': '32.0', 'party': 'Dem'}, {'choice': 'McKinley', 'pct': '57.4', 'party': 'Rep'}]",11/1/18,1,10/31/18,B+,FALSE,91199,,Emerson College,lv,341,District 1,10/28/18,West Virginia,All polls,FALSE,house,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-west-virginia-senate-race-tightens-texas-senate-race-remains-close-republicans-look-hold-three-house-seats-wv
7257,"[{'choice': 'Sergent', 'pct': '39.4', 'party': 'Dem'}, {'choice': 'Mooney', 'pct': '46.8', 'party': 'Rep'}, {'choice': 'Lutz', 'pct': '3.7', 'party': 'Mtp'}]",11/1/18,2,10/31/18,B+,FALSE,91200,,Emerson College,lv,344,District 2,10/28/18,West Virginia,All polls,FALSE,house,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-west-virginia-senate-race-tightens-texas-senate-race-remains-close-republicans-look-hold-three-house-seats-wv
7258,"[{'choice': 'Ojeda', 'pct': '44.5', 'party': 'Dem'}, {'choice': 'Miller', 'pct': '52.1', 'party': 'Rep'}]",11/1/18,3,10/31/18,B+,FALSE,91201,,Emerson College,lv,328,District 3,10/28/18,West Virginia,All polls,FALSE,house,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-west-virginia-senate-race-tightens-texas-senate-race-remains-close-republicans-look-hold-three-house-seats-wv
7260,"[{'choice': 'Polis', 'pct': '50.0', 'party': 'Dem'}, {'choice': 'Stapleton', 'pct': '42.0', 'party': 'Rep'}, {'choice': 'Helker', 'pct': '4.0', 'party': 'Lib'}, {'choice': 'Hammons', 'pct': '1.0', 'party': 'Ind'}]",11/1/18,,10/30/18,,FALSE,91203,,Keating Research/OnSight Public Affairs/Martin Campaigns,lv,517,,10/25/18,Colorado,All polls,FALSE,governor,https://assets.documentcloud.org/documents/5026174/Keating-Onsight-Martin-Poll.pdf
7266,"[{'choice': 'Gillum', 'pct': '48.4', 'party': 'Dem'}, {'choice': 'DeSantis', 'pct': '46.1', 'party': 'Rep'}]",11/1/18,,10/30/18,C,FALSE,91209,,Trafalgar Group,lv,2543,,10/29/18,Florida,All polls,FALSE,governor,https://www.trafalgarstrategy.com/news/fl-govsen-survey-oct-31-2018/
7267,"[{'choice': 'Nelson', 'pct': '49.4', 'party': 'Dem'}, {'choice': 'Scott', 'pct': '47.2', 'party': 'Rep'}]",11/1/18,,10/30/18,C,FALSE,91210,,Trafalgar Group,lv,2543,Class I,10/29/18,Florida,All polls,FALSE,senate,https://www.trafalgarstrategy.com/news/fl-govsen-survey-oct-31-2018/
7268,"[{'choice': 'Henderson', 'pct': '35.0', 'party': 'Dem'}, {'choice': 'Hutchinson', 'pct': '59.0', 'party': 'Rep'}]",11/1/18,,10/28/18,A-,FALSE,91211,,University of Arkansas,lv,618,,10/1/18,Arkansas,All polls,FALSE,governor,https://fulbright.uark.edu/departments/political-science/partners/arkpoll/2018-summary-report.pdf
7270,"[{'choice': 'Gillum', 'pct': '49.0', 'party': 'Dem'}, {'choice': 'DeSantis', 'pct': '48.0', 'party': 'Rep'}]",11/1/18,,10/29/18,A-,FALSE,91213,,CNN/SSRS,lv,781,,10/24/18,Florida,All polls,FALSE,governor,http://cdn.cnn.com/cnn/2018/images/11/01/rel2_fl.pdf
7272,"[{'choice': 'Dean', 'pct': '42.0', 'party': 'Dem'}, {'choice': 'Lee', 'pct': '52.0', 'party': 'Rep'}]",11/1/18,,10/29/18,A-,FALSE,91215,,CNN/SSRS,lv,764,,10/24/18,Tennessee,All polls,FALSE,governor,http://cdn.cnn.com/cnn/2018/images/11/01/rel2_tn.pdf
7274,"[{'choice': 'Nelson', 'pct': '49.0', 'party': 'Dem'}, {'choice': 'Scott', 'pct': '47.0', 'party': 'Rep'}]",11/1/18,,10/29/18,A-,FALSE,91217,,CNN/SSRS,lv,781,Class I,10/24/18,Florida,All polls,FALSE,senate,http://cdn.cnn.com/cnn/2018/images/11/01/rel2_fl.pdf
7276,"[{'choice': 'Bredesen', 'pct': '45.0', 'party': 'Dem'}, {'choice': 'Blackburn', 'pct': '49.0', 'party': 'Rep'}]",11/1/18,,10/29/18,A-,FALSE,91219,,CNN/SSRS,lv,764,Class I,10/24/18,Tennessee,All polls,FALSE,senate,http://cdn.cnn.com/cnn/2018/images/11/01/rel2_tn.pdf
7277,"[{'choice': 'Lujan Grisham', 'pct': '50.6', 'party': 'Dem'}, {'choice': 'Pearce', 'pct': '45.5', 'party': 'Rep'}]",11/1/18,,10/29/18,,FALSE,91220,,Carroll Strategies,lv,1200,,10/29/18,New Mexico,All polls,FALSE,governor,https://www.kob.com/politics-news/poll-shows-several-tight-statewide-races/5130013/
7278,"[{'choice': 'Haaland', 'pct': '51.3', 'party': 'Dem'}, {'choice': 'Arnold-Jones', 'pct': '43.4', 'party': 'Rep'}, {'choice': 'Princeton', 'pct': '2.9', 'party': 'Lib'}]",11/1/18,1,10/29/18,,FALSE,91222,,Carroll Strategies,lv,452,District 1,10/29/18,New Mexico,All polls,FALSE,house,https://www.kob.com/politics-news/poll-shows-several-tight-statewide-races/5130013/
7279,"[{'choice': 'Small', 'pct': '42.0', 'party': 'Dem'}, {'choice': 'Herrell', 'pct': '47.0', 'party': 'Rep'}]",11/1/18,2,10/29/18,,FALSE,91223,,Carroll Strategies,lv,338,District 2,10/29/18,New Mexico,All polls,FALSE,house,https://www.kob.com/politics-news/poll-shows-several-tight-statewide-races/5130013/
7280,"[{'choice': 'Lujan', 'pct': '57.3', 'party': 'Dem'}, {'choice': 'McFall', 'pct': '32.7', 'party': 'Rep'}, {'choice': 'Manning', 'pct': '4.1', 'party': 'Lib'}]",11/1/18,3,10/29/18,,FALSE,91224,,Carroll Strategies,lv,410,District 3,10/29/18,New Mexico,All polls,FALSE,house,https://www.kob.com/politics-news/poll-shows-several-tight-statewide-races/5130013/
